,OBJECTID,GEO_ID,LFN_ID,LF_NAME,FNODE,TNODE,ONE_WAY_DI,length_in_,GEO_ID_1,LTS,Shape_Leng,geometry,index_left,Count Date,8 Peak Hr Vehicle Volume,8 Peak Hr Pedestrian Volume
42208,42209,20051849,18727,Ww 1 E Midland N Mcnicoll,13442203,20051406,0,89.3569627687,20051849,1,0.000900299044315,"LINESTRING (637345.2780620814 4852699.526428745, 637357.1526802599 4852718.630364219, 637390.8750496479 4852776.359421177)","(1534.0,)","('12-10-2016',)",20964.0,703.0
42209,42210,20050383,8496,Midland Ave,13442203,20050380,0,348.317201398,20050383,4,0.00327193104581,"LINESTRING (637345.2780620814 4852699.526428745, 637294.8574633993 4852839.622917245, 637253.7526798276 4852958.88768334, 637229.7102985103 4853026.906223495, 637229.3413998302 4853027.949645665)","(1534.0, 2040.0)","('12-10-2016', '12-14-2016')",15961.0,446.0
42210,42211,20051848,8496,Midland Ave,14038170,13442203,0,3.51440553061,20051848,4,3.29960208345e-05,"LINESTRING (637346.4412984524 4852696.210382428, 637345.4088358595 4852699.153802596, 637345.2780620814 4852699.526428745)","(1534.0,)","('12-10-2016',)",20964.0,703.0
42211,42212,14038219,6195,McNicoll Ave,14038170,14038191,0,39.6880048853,14038219,4,0.000480490072231,"LINESTRING (637346.4412984524 4852696.210382428, 637383.6431670741 4852710.028265613)","(1534.0,)","('12-10-2016',)",20964.0,703.0
42214,42215,20051547,6195,McNicoll Ave,20051548,13442211,0,265.412346667,20051547,4,0.0032013048301,"LINESTRING (637536.5168908602 4852696.042014197, 637556.9037230869 4852683.364012067, 637561.6878611855 4852681.450587208, 637576.7674794416 4852673.723629304, 637581.7586260894 4852670.814028622, 637592.0702535579 4852664.000378754, 637600.8640923159 4852658.15952344, 637610.8542142019 4852655.340533129, 637620.2813819018 4852652.511412874, 637630.4850635943 4852651.696509646, 637640.937543893 4852650.887468048, 637650.2216086492 4852649.055100055, 637659.4074415416 4852649.222052949, 637671.5111592393 4852650.442166345, 637683.9269108265 4852651.668159061, 637697.7887967508 4852655.920517423, 637785.0887197246 4852684.51040512)","(2167.0,)","('01-27-2011',)",12170.0,112.0
42222,42223,30023138,6195,McNicoll Ave,30023136,13442140,0,13.203806785,30023138,4,0.00016124291665,"LINESTRING (638163.6390874411 4852830.791830574, 638176.2715466538 4852834.630767691)","(1504.0,)","('01-09-2017',)",20273.0,191.0
42231,42232,30017744,6792,Steeles Ave E,13441803,30017743,0,34.363158753,30017744,4,0.000418110860528,"LINESTRING (636257.3696111864 4853728.877371207, 636289.9556822031 4853739.776841714)","(1988.0,)","('05-30-2015',)",18557.0,1232.0
42232,42233,30017745,6792,Steeles Ave E,30017743,13441777,0,234.615342372,30017745,4,0.00285410660999,"LINESTRING (636289.9556822031 4853739.776841714, 636342.7313207951 4853757.42902531, 636512.3309068419 4853814.512448633)","(1988.0,)","('05-30-2015',)",18557.0,1232.0
42234,42235,14303964,6792,Steeles Ave E,14303965,14171575,0,123.144259,14303964,4,0.00149614370379,"LINESTRING (636573.6189103746 4853835.733536556, 636640.3482954093 4853858.839886935, 636689.9814489631 4853876.008058996)","(1261.0,)","('05-02-2015',)",26409.0,3283.0
42235,42236,14171574,6792,Steeles Ave E,14171575,13441740,0,231.56133674,14171574,4,0.00281526853459,"LINESTRING (636689.9814489631 4853876.008058996, 636786.8135272458 4853909.50256624, 636909.1370761711 4853950.72612813)","(1257.0, 1261.0)","('05-23-2015', '05-02-2015')",23971.0,2509.0
42236,42237,103038,6792,Steeles Ave E,13441740,13441737,0,63.279079308,103038,4,0.000767947904458,"LINESTRING (636909.1370761711 4853950.72612813, 636968.3945637459 4853971.751580514, 636968.7691779037 4853971.884403582)","(1257.0,)","('05-23-2015',)",21533.0,1735.0
42249,42250,2687559,8871,Sandhurst Crcl,13442922,13442901,0,73.9453147792,2687559,3,0.000899654289553,"LINESTRING (639460.7770004686 4851668.842847889, 639492.9815158976 4851678.429593712, 639530.9262829995 4851692.121168878)","(1394.0,)","('04-30-2015',)",16272.0,544.0
42250,42251,104519,8871,Sandhurst Crcl,13442901,13442880,0,76.4633000225,104519,3,0.000931227206533,"LINESTRING (639530.9262829995 4851692.121168878, 639553.0633791336 4851698.524409331, 639576.9499301193 4851704.958915934, 639592.5880608375 4851711.243595199, 639603.6384168023 4851715.444711551)","(1394.0,)","('04-30-2015',)",16272.0,544.0
42251,42252,10155176,8454,McCowan Rd,13442901,13442643,0,335.082321039,10155176,4,0.00312331001423,"LINESTRING (639530.9262829995 4851692.121168878, 639478.1047688244 4851857.180788059, 639440.5211870498 4851978.511670361, 639429.5781317153 4852011.4794374)","(1173.0, 1394.0)","('05-02-2015', '04-30-2015')",18400.5,2134.0
42252,42253,104850,8218,Kenhatch Blvd,13443229,13443214,0,72.8681541245,104850,3,0.000889514930169,"LINESTRING (639664.1198371372 4851283.493599579, 639704.3934200441 4851296.226355852, 639733.805081249 4851304.761396724)","(1781.0,)","('04-30-2015',)",14927.0,177.0
42253,42254,30000492,8454,McCowan Rd,13443229,30000491,0,112.699503736,30000492,4,0.00105299418581,"LINESTRING (639664.1198371372 4851283.493599579, 639628.912637442 4851390.544946172)","(1781.0,)","('04-30-2015',)",14927.0,177.0
42256,42257,30000493,8454,McCowan Rd,30000491,13442901,0,317.136260907,30000493,4,0.00296077841555,"LINESTRING (639628.912637442 4851390.544946172, 639596.765973385 4851488.292766585, 639544.633684036 4851653.365498172, 639530.9262829995 4851692.121168878)","(1394.0,)","('04-30-2015',)",16272.0,544.0
42262,42263,103526,6792,Steeles Ave E,13442071,13442067,0,63.7546326288,103526,4,0.000775391050931,"LINESTRING (634132.8799844515 4852997.25984638, 634170.3412307519 4853009.939653616, 634193.295168472 4853017.606490145)","(1608.0,)","('11-10-2016',)",28633.0,350.0
42268,42269,20050549,9187,Warden Ave,20050550,13442003,0,59.9923175204,20050549,4,0.000542815144304,"LINESTRING (634751.4617518869 4853144.86060845, 634750.6288136535 4853149.976902741, 634749.5112547233 4853156.457208958, 634743.9224383305 4853204.360242223)","(1188.0,)","('11-04-2013',)",41078.0,2125.0
42270,42271,103415,6792,Steeles Ave E,13442003,13441950,0,336.975311206,103415,4,0.00409271863512,"LINESTRING (634743.9224383305 4853204.360242223, 634864.9293677674 4853245.560221476, 635062.1746186429 4853315.02695763)","(1188.0,)","('11-04-2013',)",41078.0,2125.0
42278,42279,20052187,6792,Steeles Ave E,20052188,13441903,0,99.0816047422,20052187,4,0.0012026242791,"LINESTRING (635250.5668037233 4853379.303045827, 635343.9958300072 4853412.267568142)","(1360.0,)","('05-23-2015',)",27991.0,574.0
42280,42281,103265,6792,Steeles Ave E,13441903,13441856,0,393.678678688,103265,4,0.00478445824307,"LINESTRING (635343.9958300072 4853412.267568142, 635428.8585897356 4853440.810492775, 635570.8424829827 4853490.392388417, 635716.3268011365 4853540.03892842)","(1360.0, 1497.0)","('05-23-2015', '04-28-2008')",26421.5,455.5
42281,42282,103197,6792,Steeles Ave E,13441856,13441814,0,439.380677527,103197,4,0.00533827490092,"LINESTRING (635716.3268011365 4853540.03892842, 635912.5311913711 4853608.606161224, 636131.5586413061 4853683.589423046)","(1189.0, 1497.0)","('05-23-2015', '04-28-2008')",30507.0,1753.5
42303,42304,30060359,7435,Brimley Rd,30060357,13442432,0,212.674047255,30060359,4,0.00199296211904,"LINESTRING (638426.2818054494 4852124.671657321, 638382.4349674081 4852252.315316046, 638357.4088709635 4852325.869321618)","(1428.0,)","('12-14-2016',)",14101.0,334.0
42304,42305,104055,7182,Alexmuir Blvd,13442453,13442432,0,70.7573583053,104055,2,0.000859365179801,"LINESTRING (638290.5737439541 4852302.65330281, 638357.4088709635 4852325.869321618)","(1428.0,)","('12-14-2016',)",14101.0,334.0
42305,42306,103633,6195,McNicoll Ave,13442140,13442084,0,414.648314129,103633,4,0.00504331750718,"LINESTRING (638176.2715466538 4852834.630767691, 638382.4649454311 4852903.966876455, 638569.207877369 4852966.958827209)","(1504.0, 2168.0)","('01-09-2017', '01-26-2011')",14970.5,139.0
42306,42307,103634,7435,Brimley Rd,13442140,13441891,0,656.918382467,103634,4,0.00615817074065,"LINESTRING (638176.2715466538 4852834.630767691, 638117.2866020504 4853005.574090359, 638038.5779115785 4853230.166037571, 637962.7227664136 4853455.811831196)","(1504.0, 1561.0)","('01-09-2017', '12-14-2016')",15545.0,163.0
42314,42315,103111,8496,Midland Ave,13441793,13441740,0,199.320289684,103111,4,0.0018776149138,"LINESTRING (636977.5502233754 4853763.538897334, 636942.7198986786 4853860.327148272, 636921.858727931 4853917.953882533, 636909.1370761711 4853950.72612813)","(1257.0,)","('05-23-2015',)",21533.0,1735.0
42359,42360,107815,8653,Parkington Cres,13446729,13446642,0,74.2388665075,107815,2,0.000693044076651,"LINESTRING (641163.1988887104 4848120.346048797, 641140.2315003963 4848190.938159811)","(2213.0,)","('04-05-2016',)",15139.0,168.0
42363,42364,106625,8454,McCowan Rd,13445175,13444903,0,232.648740436,106625,4,0.00216656548901,"LINESTRING (640289.362655806 4849513.324311294, 640275.1665578403 4849558.242067709, 640258.1763143629 4849612.295809337, 640232.7772902842 4849694.144158139, 640219.7982429761 4849735.313447443)","(1017.0, 1172.0)","('04-14-2014', '04-29-2015')",31155.5,566.5
42373,42374,13503896,8740,Progress Ave,13503898,13443955,0,128.047989158,13503896,3,0.00119048979622,"LINESTRING (642038.3244263569 4850458.375989391, 642000.9127412003 4850580.829110867)","(1562.0,)","('05-01-2017',)",21065.0,1337.0
42374,42375,105572,8402,Malvern St,13443955,13443841,0,99.3575414326,105572,2,0.000926986837838,"LINESTRING (642000.9127412003 4850580.829110867, 641970.4221433632 4850675.386536347)","(1562.0,)","('05-01-2017',)",21065.0,1337.0
42375,42376,30063121,6698,Sheppard Ave E,13443955,30063120,0,214.920104447,30063121,4,0.00262506436115,"LINESTRING (642000.9127412003 4850580.829110867, 642206.7536443458 4850642.593847538)","(1562.0,)","('05-01-2017',)",21065.0,1337.0
42388,42389,9246755,5721,Gordon Baker Rd,13442850,13442540,0,821.373526117,9246755,4,0.00922926731847,"LINESTRING (633084.7366814686 4851752.173704556, 633070.6537068597 4851818.906494074, 633057.0557511013 4851882.681760543, 633044.4766366717 4851937.960090046, 633036.5179548523 4851974.317047327, 633034.7674717653 4851981.286033836, 633033.3899648361 4851988.261676924, 633034.0682699931 4851992.274197445, 633038.4317170165 4851996.353589205, 633043.3132573013 4851999.442301799, 633058.0054414668 4852002.708771528, 633247.6674422825 4852067.144044949, 633253.2157784022 4852069.634332666, 633506.770733767 4852156.905806073, 633514.88355572 4852159.987858961, 633575.8885123335 4852184.094671351)","(1249.0,)","('10-27-2010',)",15742.0,237.0
42399,42400,4570674,7365,Birchmount Rd,13443775,13443562,0,219.401013978,4570674,4,0.00205484595366,"LINESTRING (636345.4881169953 4850735.223260401, 636309.0811307215 4850843.572327752, 636274.9633451186 4850942.961997242)","(1135.0, 1162.0)","('12-03-2016', '12-07-2016')",17737.0,953.0
42402,42403,14049449,11111,Glendower Crct,13443765,13443775,0,234.054792131,14049449,3,0.00282226640254,"LINESTRING (636564.1439472785 4850751.185697339, 636538.4309107778 4850769.722022729, 636525.7020538002 4850775.492228132, 636506.367355993 4850780.142639995, 636493.1471448778 4850781.903490681, 636483.4959021324 4850780.926610276, 636481.1072063539 4850780.685284942, 636470.7889855825 4850777.49817613, 636345.4881169953 4850735.223260401)","(1162.0,)","('12-07-2016',)",12495.0,213.0
42403,42404,3369767,5589,Finch Ave E,13443562,13443377,0,536.856658041,3369767,4,0.0065129932366,"LINESTRING (636274.9633451186 4850942.961997242, 636359.4493350285 4850971.496483761, 636511.6469878614 4851026.261226816, 636780.9778768711 4851122.151554031)","(1135.0, 1592.0, 1721.0)","('12-03-2016', '12-06-2016', '10-30-2012')",17707.666666666668,778.6666666666666
42404,42405,105192,7365,Birchmount Rd,13443562,13443374,0,205.145739987,105192,4,0.00200334683164,"LINESTRING (636274.9633451186 4850942.961997242, 636264.2167794147 4850973.76963099, 636251.2521036642 4851016.537684034, 636239.1139485537 4851041.319516264, 636225.5028219062 4851068.074741138, 636212.2141798749 4851090.835454679, 636183.9177472189 4851124.324677398)","(1135.0, 1164.0)","('12-03-2016', '12-07-2016')",18268.0,1163.5
42410,42411,6332557,6698,Sheppard Ave E,13445288,13445219,0,245.313741035,6332557,4,0.00299089382216,"LINESTRING (638277.5596069212 4849399.131194646, 638399.2296926782 4849435.349420059, 638511.6325928573 4849472.396255603)","(859.0,)","('12-10-2016',)",24715.0,1223.0
42417,42418,3216951,8496,Midland Ave,13443519,13443404,0,114.039997365,3216951,4,0.00106323587113,"LINESTRING (638018.5178866251 4850985.307937038, 637983.9179051906 4851093.964071839)","(1871.0,)","('12-14-2016',)",11044.0,273.0
42432,42433,6341039,8454,McCowan Rd,13446506,13446459,0,43.8909355567,6341039,4,0.000409614650269,"LINESTRING (640655.5328813801 4848320.17420058, 640642.0114741059 4848361.927626003)","(1353.0,)","('05-02-2015',)",22382.0,1082.0
42444,42445,107432,8740,Progress Ave,13446234,13446221,0,32.0367117528,107432,4,0.00038862824548,"LINESTRING (640757.4975357758 4848544.990171669, 640787.7079234144 4848555.646518887)","(1349.0,)","('03-10-2016',)",12664.0,1042.0
42446,42447,106975,8454,McCowan Rd,13445617,13445484,0,140.902254566,106975,4,0.00129572241438,"LINESTRING (640410.9424686272 4849084.647191537, 640410.4799070738 4849086.385087634, 640408.285470076 4849094.92717108, 640406.0690037613 4849103.466992085, 640403.0876137594 4849116.7344876, 640400.0374249155 4849129.989641966, 640396.9262772501 4849143.234918842, 640393.7552352974 4849156.461047418, 640390.5044126986 4849169.673804187, 640387.1940984109 4849182.865522649, 640383.8249225043 4849196.044110492, 640380.3829240915 4849209.205576231, 640377.1234969663 4849221.409980393)","(936.0,)","('05-02-2015',)",38670.0,206.0
42452,42453,106216,8507,Milner Ave,13444674,13444590,0,257.638134509,106216,4,0.00313163816197,"LINESTRING (641597.9016349647 4849928.569634105, 641606.1221534071 4849934.156393271, 641620.5257915461 4849938.78911701, 641639.2519577884 4849945.346307929, 641669.6437643082 4849955.922639036, 641767.3385424705 4849988.547236907, 641841.8788917334 4850009.886718109)","(1200.0,)","('03-29-2014',)",27266.0,398.0
42468,42469,436241,4988,Bluffwood Dr,13442860,13442811,0,55.3521368985,436241,3,0.000517940980987,"LINESTRING (630632.970365359 4851745.013271717, 630615.4260381783 4851797.506088395)","(1361.0,)","('04-20-2010',)",20504.0,106.0
42469,42470,436231,6792,Steeles Ave E,13442811,13442747,0,302.087834769,436231,4,0.00367705137219,"LINESTRING (630615.4260381783 4851797.506088395, 630744.9731417267 4851839.865191564, 630902.400407532 4851891.771835819)","(931.0, 1361.0)","('01-24-2018', '04-20-2010')",24431.0,159.0
42475,42476,436126,6792,Steeles Ave E,13442528,13442479,0,183.471534605,436126,4,0.00223127024959,"LINESTRING (631840.0935818796 4852207.632477826, 632013.9918353978 4852266.073138235)","(1035.0,)","('11-05-2009',)",32248.0,2382.0
42500,42501,105030,7385,Boarhill Dr,13443404,13443380,0,66.0828778885,105030,2,0.00079963607466,"LINESTRING (637983.9179051906 4851093.964071839, 638045.8174846708 4851117.089436899)","(1871.0,)","('12-14-2016',)",11044.0,273.0
42501,42502,7472038,8496,Midland Ave,13443404,13443145,0,315.145271954,7472038,4,0.0029486558672,"LINESTRING (637983.9179051906 4851093.964071839, 637942.647722139 4851215.226833393, 637886.962941636 4851383.232665822, 637883.779584476 4851392.750828279)","(1871.0,)","('12-14-2016',)",11044.0,273.0
42502,42503,105058,7300,Baylawn Dr,13443404,13443432,0,194.16188488,105058,2,0.00238275374093,"LINESTRING (637983.9179051906 4851093.964071839, 637969.2000883424 4851088.696550308, 637959.2387116621 4851086.515749294, 637948.4645596618 4851084.320019786, 637936.5923066131 4851084.104692521, 637923.4340736005 4851085.866280122, 637911.6143513442 4851089.652164218, 637902.9112844281 4851090.494426966, 637893.7072732396 4851091.327623605, 637883.0227990642 4851091.133697111, 637874.0429581564 4851089.970725553, 637865.393184573 4851087.813633065, 637854.013167333 4851084.606940052, 637813.6950127028 4851070.87409412, 637800.0654563888 4851067.626523002, 637795.4549279164 4851066.744763899)","(1871.0,)","('12-14-2016',)",11044.0,273.0
42514,42515,107262,8740,Progress Ave,13446018,13446002,0,318.877912478,107262,4,0.00385419812649,"LINESTRING (640088.5062440038 4848738.252126039, 640127.670553854 4848751.241220667, 640242.0808376459 4848786.29999705, 640259.5337845559 4848790.175002076, 640275.7170331859 4848791.767739935, 640291.1266817001 4848792.44437324, 640302.8143487396 4848790.987232474, 640312.0484956981 4848789.275682068, 640323.3995320396 4848786.37332033, 640334.7430720385 4848782.665598108, 640347.5459969291 4848776.084225703, 640359.1498884548 4848770.320109626, 640370.7820128422 4848763.227362538, 640380.5655219437 4848756.476307652, 640387.1806908511 4848750.445634962, 640388.3629783434 4848749.173980157)","(1381.0, 1520.0)","('03-09-2016', '03-21-2016')",13558.0,204.5
42522,42523,107417,9834,Consilium Pl,13446221,13445842,0,343.869740867,107417,4,0.00316259438323,"LINESTRING (640787.7079234144 4848555.646518887, 640782.669463719 4848600.740393243, 640782.3994695869 4848604.59492473, 640782.0603188621 4848608.460186169, 640781.6695409568 4848612.301573014, 640781.1996071388 4848616.157475661, 640780.6709960056 4848619.987356181, 640780.0704936167 4848623.816916771, 640779.4112589709 4848627.633344866, 640778.6911098189 4848631.433696444, 640777.8941794432 4848635.228728306, 640777.0436797028 4848639.002742546, 640776.1262558298 4848642.767548323, 640775.1382630202 4848646.507180019, 640774.0894832055 4848650.238432492, 640772.9839970646 4848653.949800274, 640771.805903811 4848657.639948124, 640770.5681413671 4848661.309948894, 640769.2728649947 4848664.953752497, 640767.9069006131 4848668.581473171, 640766.4923565688 4848672.185084159, 640742.8084459063 4848743.676168422, 640741.8922484501 4848746.818849376, 640741.0345704117 4848749.984750971, 640740.2465219208 4848753.168911603, 640739.5184171315 4848756.367129499, 640738.8499996004 4848759.574402809, 640738.2512062687 4848762.807029911, 640737.7124488128 4848766.035629134, 640737.2344687737 4848769.276504469, 640736.8252634095 4848772.531523632, 640736.4839228214 4848775.7957709, 640736.2065650246 4848779.061070056, 640735.985929373 4848782.33865955, 640735.8374684284 4848785.613376918, 640735.7458834708 4848788.893093097, 640735.7281191982 4848792.174268842, 640736.643691594 4848795.730378951, 640737.2369950465 4848798.741566332, 640737.7740032934 4848801.771650155, 640738.2477352371 4848804.811789151, 640738.6634734328 4848807.858697329, 640739.0071022416 4848810.90538126, 640739.2904044841 4848813.969877126, 640739.5066936602 4848817.036254958, 640739.6589060462 4848820.109473271, 640739.7540176122 4848823.18148529, 640739.7791118135 4848826.260512065, 640739.7412463075 4848829.331213769, 640739.6372870478 4848832.411711176, 640739.4706263141 4848835.475095264, 640739.234884566 4848838.542316165, 640738.9394078641 4848841.599381478, 640738.5730180847 4848844.651051487, 640738.1484706777 4848847.703591384, 640737.6634334462 4848850.73716606, 640737.1084010075 4848853.766464064, 640736.4937705789 4848856.775716498, 640735.819239859 4848859.7758092, 640735.0739611842 4848862.762715725, 640734.2701352986 4848865.724402651, 640733.4083471104 4848868.681167827, 640732.4742532874 4848871.602529859, 640731.491318087 4848874.519062941, 640730.2040828256 4848877.113094027, 640727.972446823 4848880.995039076, 640724.5937683675 4848888.121514838, 640724.1283746811 4848889.574336936)","(1349.0,)","('03-10-2016',)",12664.0,1042.0
